ticker,date,open,high,low,close,volume,adjusted_close,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi_14,bb_middle,bb_upper,bb_lower,bb_width,true_range,atr_14,volume_sma_20,volume_ratio,momentum_10,momentum_20,price_to_sma_50,volatility_20,future_return_5d,trend_label
STK001,2021-01-04,158.09,160.97,158.09,160.11,962644.0,160.11,160.11,160.11,160.11,160.11,160.11,0.0,0.0,0.0,100.0,160.11,164.41698051533947,158.05301948466055,6.363961030678922,2.8799999999999955,2.8799999999999955,962644.0,1.0,-0.0085566173255886,-0.0455936543626257,0.0,0.0124628610506278,0.0263568796452438,Uptrend
STK001,2021-01-05,163.16,165.5,160.76,162.36,1312685.0,162.36,161.235,161.235,161.235,160.45615384615385,160.27666666666667,0.1794871794871824,0.0358974358974364,0.1435897435897459,100.0,161.235,164.41698051533947,158.05301948466055,6.363961030678922,5.389999999999986,4.134999999999991,1137664.5,1.1538419279146004,-0.0085566173255886,-0.0455936543626257,0.0069773932458833,0.0124628610506278,0.0181694998768168,Sideways
STK001,2021-01-06,161.89,162.51,160.94,161.78,1449177.0,161.78,161.41666666666666,161.41666666666666,161.41666666666666,160.65982248520712,160.38802469135803,0.271797793849089,0.0830775074877669,0.188720286361322,79.50530035335655,161.41666666666666,163.7530170970031,159.08031623633022,4.672700860672876,1.5699999999999932,3.279999999999992,1241502.0,1.16727721743501,-0.0085566173255886,-0.0455936543626257,0.0022509034589572,0.0124628610506278,-0.0123006552107801,Sideways
STK001,2021-01-07,163.33,167.9,163.33,167.07,1534833.0,167.07,162.83,162.83,162.83,161.64600364132912,160.8829858253315,0.763017815997614,0.2190655691897364,0.5439522468078776,92.8571428571427,162.83,168.79650651554155,156.86349348445847,11.933013031083078,6.1200000000000045,3.989999999999995,1314834.75,1.1673200757737807,-0.0085566173255886,-0.0455936543626257,0.0260394276239021,0.0181379112108743,-0.0619500808044531,Downtrend
STK001,2021-01-08,168.2,168.2,164.12,165.68,848261.0,165.68,163.4,163.4,163.4,162.26661846574,161.2383202086403,1.0282982570997206,0.3809121067717332,0.6473861503279873,79.28496319663512,163.4,169.16171849364406,157.63828150635595,11.523436987288108,4.079999999999984,4.007999999999993,1221520.0,0.694430709280241,-0.0085566173255886,-0.0455936543626257,0.013953488372093,0.0186625853193953,-0.0701955577015934,Downtrend
STK001,2021-01-11,164.72,166.21,161.91,164.33,1132210.0,164.33,163.555,163.555,163.555,162.5840617787031,161.4673335265188,1.1167282521843165,0.5280753358542499,0.5886529163300663,69.4290976058932,163.555,168.76408053306915,158.34591946693087,10.418161066138282,4.300000000000011,4.056666666666662,1206635.0,0.9383202045357544,-0.0085566173255886,-0.0455936543626257,0.0047384671822934,0.0178351281834585,-0.0340169171788474,Downtrend
STK001,2021-01-12,160.4,167.16,160.4,165.31,926947.0,165.31,163.8057142857143,163.8057142857143,163.8057142857143,163.00343688967186,161.7519754875174,1.2514614021544617,0.6727525491142923,0.5787088530401694,71.95945945945945,163.8057142857143,168.74252644395102,158.86890212747755,9.873624316473467,6.759999999999991,4.442857142857138,1166679.5714285714,0.9383202045357544,-0.0085566173255886,-0.0455936543626257,0.0091833531012349,0.0159542404977538,-0.0373843082693122,Downtrend
STK001,2021-01-13,164.15,164.15,158.25,159.79,1244361.0,159.79,163.30375,163.30375,163.30375,162.5090619835685,161.6066439699235,0.90241801364499,0.7186856420204318,0.1837323716245581,49.07834101382482,163.30375,168.68458304756004,157.92291695243998,10.761666095120065,7.060000000000002,4.769999999999996,1176389.75,1.057779532676139,-0.0085566173255886,-0.0455936543626257,-0.0215166522507904,0.0206783641111159,-0.0138932348707678,Sideways
STK001,2021-01-14,160.41,160.41,154.09,156.72,1292705.0,156.72,162.57222222222222,162.57222222222222,162.57222222222222,161.61843706301948,161.24467034252177,0.3737667204977128,0.6497018577158881,-0.2759351372181752,41.70337738619672,162.57222222222222,169.25046883175813,155.89397561268632,13.356493219071808,6.319999999999993,4.942222222222218,1189313.6666666667,1.057779532676139,-0.0085566173255886,-0.0455936543626257,-0.0359976762464545,0.0203017274301191,-0.0166539050535986,Sideways
STK001,2021-01-15,153.96,154.98,152.82,154.05,1264503.0,154.05,161.72,161.72,161.72,160.45406213024728,160.71173179863126,-0.2576696683839827,0.4682275524959139,-0.7258972208798966,36.883116883116855,161.72,170.00823530339505,153.43176469660494,16.57647060679011,3.9000000000000057,4.8379999999999965,1196832.6,1.0565412406045758,-0.0085566173255886,-0.0455936543626257,-0.0474276527331188,0.0195996984361441,-0.0105160662122687,Sideways
